"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","AIREMISSION","GHG","THND_TONNECO2","A","2010",412926.323,
"POL","AIREMISSION","GHG","THND_TONNECO2","A","2011",412006.113,
"POL","AIREMISSION","GHG","THND_TONNECO2","A","2012",404526.561,
"POL","AIREMISSION","GHG","THND_TONNECO2","A","2013",401147.192,
"POL","AIREMISSION","GHG","THND_TONNECO2","A","2014",388469.506,
"POL","AIREMISSION","GHG","THND_TONNECO2","A","2015",391674.125,
"POL","AIREMISSION","GHG","THND_TONNECO2","A","2016",400268.492,
"POL","AIREMISSION","GHG","THND_TONNECO2","A","2017",414679.371,
"POL","AIREMISSION","GHG","THND_TONNECO2","A","2018",412856.373,
"POL","AIREMISSION","CO","KG_CAP","A","1990",90.895,
"POL","AIREMISSION","CO","KG_CAP","A","1991",107.212,
"POL","AIREMISSION","CO","KG_CAP","A","1992",106.942,
"POL","AIREMISSION","CO","KG_CAP","A","1993",123.36,
"POL","AIREMISSION","CO","KG_CAP","A","1994",116.12,
"POL","AIREMISSION","CO","KG_CAP","A","1995",118.655,
"POL","AIREMISSION","CO","KG_CAP","A","1996",122.844,
"POL","AIREMISSION","CO","KG_CAP","A","1997",114.262,
"POL","AIREMISSION","CO","KG_CAP","A","1998",99.636,
"POL","AIREMISSION","CO","KG_CAP","A","1999",98.841,
"POL","AIREMISSION","CO","KG_CAP","A","2000",87.229,
"POL","AIREMISSION","CO","KG_CAP","A","2001",82.65,
"POL","AIREMISSION","CO","KG_CAP","A","2002",82.57,
"POL","AIREMISSION","CO","KG_CAP","A","2003",78.069,
"POL","AIREMISSION","CO","KG_CAP","A","2004",78.156,
"POL","AIREMISSION","CO","KG_CAP","A","2005",77.431,
"POL","AIREMISSION","CO","KG_CAP","A","2006",83.196,
"POL","AIREMISSION","CO","KG_CAP","A","2007",76.451,
"POL","AIREMISSION","CO","KG_CAP","A","2008",77.081,
"POL","AIREMISSION","CO","KG_CAP","A","2009",75.419,
"POL","AIREMISSION","CO","KG_CAP","A","2010",78.357,
"POL","AIREMISSION","CO","KG_CAP","A","2011",70.678,
"POL","AIREMISSION","CO","KG_CAP","A","2012",69.907,
"POL","AIREMISSION","CO","KG_CAP","A","2013",66.294,
"POL","AIREMISSION","CO","KG_CAP","A","2014",59.849,
"POL","AIREMISSION","CO","KG_CAP","A","2015",59.19,
"POL","AIREMISSION","CO","KG_CAP","A","2016",62.173,
"POL","AIREMISSION","CO","KG_CAP","A","2017",63.074,
"POL","AIREMISSION","CO","KG_CAP","A","2018",61.794,
"POL","AIREMISSION","NOX","KG_CAP","A","1990",28.32,
"POL","AIREMISSION","NOX","KG_CAP","A","1991",28,
"POL","AIREMISSION","NOX","KG_CAP","A","1992",27.632,
"POL","AIREMISSION","NOX","KG_CAP","A","1993",27.608,
"POL","AIREMISSION","NOX","KG_CAP","A","1994",27.268,
"POL","AIREMISSION","NOX","KG_CAP","A","1995",27.128,
"POL","AIREMISSION","NOX","KG_CAP","A","1996",27.965,
"POL","AIREMISSION","NOX","KG_CAP","A","1997",26.533,
"POL","AIREMISSION","NOX","KG_CAP","A","1998",24.335,
"POL","AIREMISSION","NOX","KG_CAP","A","1999",23.609,
"POL","AIREMISSION","NOX","KG_CAP","A","2000",22.244,
"POL","AIREMISSION","NOX","KG_CAP","A","2001",21.616,
"POL","AIREMISSION","NOX","KG_CAP","A","2002",20.816,
"POL","AIREMISSION","NOX","KG_CAP","A","2003",21.253,
"POL","AIREMISSION","NOX","KG_CAP","A","2004",21.868,
"POL","AIREMISSION","NOX","KG_CAP","A","2005",22.611,
"POL","AIREMISSION","NOX","KG_CAP","A","2006",23.542,
"POL","AIREMISSION","NOX","KG_CAP","A","2007",23.462,
"POL","AIREMISSION","NOX","KG_CAP","A","2008",22.801,
"POL","AIREMISSION","NOX","KG_CAP","A","2009",22.494,
"POL","AIREMISSION","NOX","KG_CAP","A","2010",22.976,
"POL","AIREMISSION","NOX","KG_CAP","A","2011",22.597,
"POL","AIREMISSION","NOX","KG_CAP","A","2012",21.713,
"POL","AIREMISSION","NOX","KG_CAP","A","2013",20.635,
"POL","AIREMISSION","NOX","KG_CAP","A","2014",19.375,
"POL","AIREMISSION","NOX","KG_CAP","A","2015",18.99,
"POL","AIREMISSION","NOX","KG_CAP","A","2016",19.378,
"POL","AIREMISSION","NOX","KG_CAP","A","2017",20.512,
"POL","AIREMISSION","NOX","KG_CAP","A","2018",20.052,
"POL","AIREMISSION","SOX","KG_CAP","A","1990",68.842,
"POL","AIREMISSION","SOX","KG_CAP","A","1991",66.496,
"POL","AIREMISSION","SOX","KG_CAP","A","1992",59.464,
"POL","AIREMISSION","SOX","KG_CAP","A","1993",58.4,
"POL","AIREMISSION","SOX","KG_CAP","A","1994",55.695,
"POL","AIREMISSION","SOX","KG_CAP","A","1995",53.727,
"POL","AIREMISSION","SOX","KG_CAP","A","1996",54.716,
"POL","AIREMISSION","SOX","KG_CAP","A","1997",49.842,
"POL","AIREMISSION","SOX","KG_CAP","A","1998",44.991,
"POL","AIREMISSION","SOX","KG_CAP","A","1999",40.315,
"POL","AIREMISSION","SOX","KG_CAP","A","2000",34.783,
"POL","AIREMISSION","SOX","KG_CAP","A","2001",34.144,
"POL","AIREMISSION","SOX","KG_CAP","A","2002",31.972,
"POL","AIREMISSION","SOX","KG_CAP","A","2003",31.514,
"POL","AIREMISSION","SOX","KG_CAP","A","2004",30.244,
"POL","AIREMISSION","SOX","KG_CAP","A","2005",29.511,
"POL","AIREMISSION","SOX","KG_CAP","A","2006",31.195,
"POL","AIREMISSION","SOX","KG_CAP","A","2007",28.839,
"POL","AIREMISSION","SOX","KG_CAP","A","2008",22.941,
"POL","AIREMISSION","SOX","KG_CAP","A","2009",19.44,
"POL","AIREMISSION","SOX","KG_CAP","A","2010",21.306,
"POL","AIREMISSION","SOX","KG_CAP","A","2011",20.142,
"POL","AIREMISSION","SOX","KG_CAP","A","2012",19.329,
"POL","AIREMISSION","SOX","KG_CAP","A","2013",18.408,
"POL","AIREMISSION","SOX","KG_CAP","A","2014",17.32,
"POL","AIREMISSION","SOX","KG_CAP","A","2015",16.796,
"POL","AIREMISSION","SOX","KG_CAP","A","2016",14.024,
"POL","AIREMISSION","SOX","KG_CAP","A","2017",13.845,
"POL","AIREMISSION","SOX","KG_CAP","A","2018",13.234,
"POL","AIREMISSION","VOC","KG_CAP","A","1990",21.651,
"POL","AIREMISSION","VOC","KG_CAP","A","1991",22.517,
"POL","AIREMISSION","VOC","KG_CAP","A","1992",22.329,
"POL","AIREMISSION","VOC","KG_CAP","A","1993",24.146,
"POL","AIREMISSION","VOC","KG_CAP","A","1994",23.983,
"POL","AIREMISSION","VOC","KG_CAP","A","1995",24.542,
"POL","AIREMISSION","VOC","KG_CAP","A","1996",24.942,
"POL","AIREMISSION","VOC","KG_CAP","A","1997",24.134,
"POL","AIREMISSION","VOC","KG_CAP","A","1998",22.378,
"POL","AIREMISSION","VOC","KG_CAP","A","1999",22.217,
"POL","AIREMISSION","VOC","KG_CAP","A","2000",21.408,
"POL","AIREMISSION","VOC","KG_CAP","A","2001",20.571,
"POL","AIREMISSION","VOC","KG_CAP","A","2002",21.182,
"POL","AIREMISSION","VOC","KG_CAP","A","2003",20.465,
"POL","AIREMISSION","VOC","KG_CAP","A","2004",20.688,
"POL","AIREMISSION","VOC","KG_CAP","A","2005",21.142,
"POL","AIREMISSION","VOC","KG_CAP","A","2006",22.452,
"POL","AIREMISSION","VOC","KG_CAP","A","2007",21.617,
"POL","AIREMISSION","VOC","KG_CAP","A","2008",21.872,
"POL","AIREMISSION","VOC","KG_CAP","A","2009",22.248,
"POL","AIREMISSION","VOC","KG_CAP","A","2010",21.041,
"POL","AIREMISSION","VOC","KG_CAP","A","2011",20.722,
"POL","AIREMISSION","VOC","KG_CAP","A","2012",19.925,
"POL","AIREMISSION","VOC","KG_CAP","A","2013",18.572,
"POL","AIREMISSION","VOC","KG_CAP","A","2014",18.595,
"POL","AIREMISSION","VOC","KG_CAP","A","2015",19.164,
"POL","AIREMISSION","VOC","KG_CAP","A","2016",19.885,
"POL","AIREMISSION","VOC","KG_CAP","A","2017",19.955,
"POL","AIREMISSION","VOC","KG_CAP","A","2018",19.321,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1960",6.01508,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1961",6.974825,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1962",7.108234,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1963",7.779997,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1964",8.233153,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1965",8.736278,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1966",8.559893,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1967",9.280418,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1968",9.756965,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1969",10.27436,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1970",12.800164,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1971",14.39064,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1972",14.549996,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1973",16.191536,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1974",16.487656,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1975",18.03111,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1976",19.347863,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1977",18.751929,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1978",19.756023,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1979",21.888958,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1980",23.753098,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1981",24.876933,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1982",25.369701,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1983",26.080652,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1984",25.040854,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1985",23.924909,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1986",27.251645,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1987",27.757947,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1988",28.861277,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1989",37.138387,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1990",37.892592,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1991",39.49669,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1992",43.638028,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1993",42.597798,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1994",44.01086,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1995",47.23115,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1996",45.354497,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1997",47.370573,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1998",52.063633,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","1999",58.380644,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2000",57.852184,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2001",57.756555,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2002",61.694897,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2003",56.907576,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2004",58.12475,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2005",61.385798,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2006",56.444866,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2007",54.63161,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2008",52.832438,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2009",53.076554,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2010",47.561335,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2011",47.054931,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2012",45.670308,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2013",43.741204,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2014",42.835055,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2015",46.930899,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2016",46.42253,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2017",50.757815,
"PRT","AIREMISSION","CO2","MLN_TONNE","A","2018",46.142936,
"PRT","AIREMISSION","CO","THND_TONNE","A","1990",796.135,
"PRT","AIREMISSION","CO","THND_TONNE","A","1991",807.24,
"PRT","AIREMISSION","CO","THND_TONNE","A","1992",836.732,
"PRT","AIREMISSION","CO","THND_TONNE","A","1993",808.457,
"PRT","AIREMISSION","CO","THND_TONNE","A","1994",815.653,
"PRT","AIREMISSION","CO","THND_TONNE","A","1995",825.061,
"PRT","AIREMISSION","CO","THND_TONNE","A","1996",796.903,
"PRT","AIREMISSION","CO","THND_TONNE","A","1997",779.335,
"PRT","AIREMISSION","CO","THND_TONNE","A","1998",748.445,
"PRT","AIREMISSION","CO","THND_TONNE","A","1999",714.793,
"PRT","AIREMISSION","CO","THND_TONNE","A","2000",678.478,
"PRT","AIREMISSION","CO","THND_TONNE","A","2001",631.324,
"PRT","AIREMISSION","CO","THND_TONNE","A","2002",609.854,
"PRT","AIREMISSION","CO","THND_TONNE","A","2003",585.625,
"PRT","AIREMISSION","CO","THND_TONNE","A","2004",555.897,
"PRT","AIREMISSION","CO","THND_TONNE","A","2005",516.64,
"PRT","AIREMISSION","CO","THND_TONNE","A","2006",483.374,
"PRT","AIREMISSION","CO","THND_TONNE","A","2007",457.541,
"PRT","AIREMISSION","CO","THND_TONNE","A","2008",418.652,
"PRT","AIREMISSION","CO","THND_TONNE","A","2009",396.389,
"PRT","AIREMISSION","CO","THND_TONNE","A","2010",395.486,
"PRT","AIREMISSION","CO","THND_TONNE","A","2011",363.541,
"PRT","AIREMISSION","CO","THND_TONNE","A","2012",350.419,
"PRT","AIREMISSION","CO","THND_TONNE","A","2013",330.298,
"PRT","AIREMISSION","CO","THND_TONNE","A","2014",312.699,
"PRT","AIREMISSION","CO","THND_TONNE","A","2015",320.223,
"PRT","AIREMISSION","CO","THND_TONNE","A","2016",306.552,
"PRT","AIREMISSION","CO","THND_TONNE","A","2017",322.44,
"PRT","AIREMISSION","CO","THND_TONNE","A","2018",280.994,
"PRT","AIREMISSION","NOX","THND_TONNE","A","1990",251.048,
"PRT","AIREMISSION","NOX","THND_TONNE","A","1991",265.053,
"PRT","AIREMISSION","NOX","THND_TONNE","A","1992",285.553,
"PRT","AIREMISSION","NOX","THND_TONNE","A","1993",275.104,
"PRT","AIREMISSION","NOX","THND_TONNE","A","1994",274.024,
"PRT","AIREMISSION","NOX","THND_TONNE","A","1995",284.845,
"PRT","AIREMISSION","NOX","THND_TONNE","A","1996",265.142,
"PRT","AIREMISSION","NOX","THND_TONNE","A","1997",266.904,
"PRT","AIREMISSION","NOX","THND_TONNE","A","1998",279.48,
"PRT","AIREMISSION","NOX","THND_TONNE","A","1999",290.385,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2000",283.168,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2001",280.982,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2002",286.648,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2003",262.454,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2004",264.463,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2005",269.034,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2006",248.007,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2007",237.199,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2008",220.064,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2009",208.426,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2010",191.789,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2011",175.794,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2012",162.986,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2013",159.652,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2014",156.653,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2015",160.457,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2016",154.077,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2017",157.425,
"PRT","AIREMISSION","NOX","THND_TONNE","A","2018",152.381,
"PRT","AIREMISSION","SOX","THND_TONNE","A","1990",317.703,
"PRT","AIREMISSION","SOX","THND_TONNE","A","1991",308.062,
"PRT","AIREMISSION","SOX","THND_TONNE","A","1992",366.492,
"PRT","AIREMISSION","SOX","THND_TONNE","A","1993",309.485,
"PRT","AIREMISSION","SOX","THND_TONNE","A","1994",288.006,
"PRT","AIREMISSION","SOX","THND_TONNE","A","1995",321.821,
"PRT","AIREMISSION","SOX","THND_TONNE","A","1996",262.723,
"PRT","AIREMISSION","SOX","THND_TONNE","A","1997",274.894,
"PRT","AIREMISSION","SOX","THND_TONNE","A","1998",322.079,
"PRT","AIREMISSION","SOX","THND_TONNE","A","1999",330.983,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2000",294.823,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2001",277.636,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2002",276.814,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2003",184.91,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2004",188.375,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2005",189.721,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2006",164.954,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2007",157.543,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2008",104.241,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2009",71.911,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2010",62.953,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2011",56.959,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2012",52.226,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2013",47.967,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2014",43.406,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2015",45.63,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2016",45.565,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2017",47.14,
"PRT","AIREMISSION","SOX","THND_TONNE","A","2018",45.168,
"PRT","AIREMISSION","VOC","THND_TONNE","A","1990",242.636,
"PRT","AIREMISSION","VOC","THND_TONNE","A","1991",244.857,
"PRT","AIREMISSION","VOC","THND_TONNE","A","1992",250.488,
"PRT","AIREMISSION","VOC","THND_TONNE","A","1993",238.826,
"PRT","AIREMISSION","VOC","THND_TONNE","A","1994",238.858,
"PRT","AIREMISSION","VOC","THND_TONNE","A","1995",234.772,
"PRT","AIREMISSION","VOC","THND_TONNE","A","1996",236.125,
"PRT","AIREMISSION","VOC","THND_TONNE","A","1997",240.728,
"PRT","AIREMISSION","VOC","THND_TONNE","A","1998",244.42,
"PRT","AIREMISSION","VOC","THND_TONNE","A","1999",233.5,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2000",234.563,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2001",230.111,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2002",224.191,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2003",213.35,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2004",206.454,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2005",194.725,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2006",187.533,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2007",182.472,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2008",173.214,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2009",158.492,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2010",159.741,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2011",149.975,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2012",146.346,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2013",144.652,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2014",149.992,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2015",151.43,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2016",147.98,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2017",150.499,
"PRT","AIREMISSION","VOC","THND_TONNE","A","2018",153.353,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1960",0.7,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1961",0.8,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1962",0.8,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1963",0.8,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1964",0.9,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1965",1,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1966",0.9,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1967",1,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1968",1.1,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1969",1.2,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1970",1.5,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1971",1.6,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1972",1.7,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1973",1.9,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1974",1.9,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1975",2,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1976",2,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1977",2,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1978",2,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1979",2.2,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1980",2.4,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1981",2.5,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1982",2.5,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1983",2.6,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1984",2.5,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1985",2.4,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1986",2.7,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1987",2.8,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1988",2.9,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1989",3.7,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1990",3.8,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1991",4,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1992",4.4,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1993",4.3,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1994",4.4,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1995",4.7,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1996",4.5,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1997",4.7,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1998",5.1,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","1999",5.7,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2000",5.6,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2001",5.6,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2002",5.9,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2003",5.4,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2004",5.5,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2005",5.8,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2006",5.4,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2007",5.2,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2008",5,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2009",5,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2010",4.5,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2011",4.5,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2012",4.3,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2013",4.2,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2014",4.1,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2015",4.5,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2016",4.5,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2017",4.9,
"PRT","AIREMISSION","CO2","TONNE_CAP","A","2018",4.5,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","1990",5.905,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","1991",6.082,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","1992",6.448,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","1993",6.266,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","1994",6.333,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","1995",6.764,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","1996",6.507,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","1997",6.795,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","1998",7.24,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","1999",7.992,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2000",7.884,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2001",7.811,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2002",8.205,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2003",7.662,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2004",7.932,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2005",8.11,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2006",7.636,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2007",7.404,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2008",7.173,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2009",6.889,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2010",6.505,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2011",6.399,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2012",6.251,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2013",6.106,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2014",6.126,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2015",6.556,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2016",6.402,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2017",6.869,
"PRT","AIREMISSION","GHG","TONNE_CAP","A","2018",6.579,
"PRT","AIREMISSION","GHG","THND_TONNECO2","A","1990",58558.607,
"PRT","AIREMISSION","GHG","THND_TONNECO2","A","1991",60519.112,
"PRT","AIREMISSION","GHG","THND_TONNECO2","A","1992",64463.087,
"PRT","AIREMISSION","GHG","THND_TONNECO2","A","1993",62938.842,
"PRT","AIREMISSION","GHG","THND_TONNECO2","A","1994",63906.045,
"PRT","AIREMISSION","GHG","THND_TONNECO2","A","1995",68546.692,
"PRT","AIREMISSION","GHG","THND_TONNECO2","A","1996",66206.275,
"PRT","AIREMISSION","GHG","THND_TONNECO2","A","1997",69401.647,
"PRT","AIREMISSION","GHG","THND_TONNECO2","A","1998",74238.091,
"PRT","AIREMISSION","GHG","THND_TONNECO2","A","1999",82290.121,
"PRT","AIREMISSION","GHG","THND_TONNECO2","A","2000",81528.167,
"PRT","AIREMISSION","GHG","THND_TONNECO2","A","2001",81121.333,
