"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","YNGPOP","TOT","PC_POP","A","2012",13.339,
"DEU","YNGPOP","TOT","PC_POP","A","2013",13.222,
"DEU","YNGPOP","TOT","PC_POP","A","2014",13.169,
"DEU","YNGPOP","TOT","PC_POP","A","2015",13.202,
"DEU","YNGPOP","TOT","PC_POP","A","2016",13.315,
"DEU","YNGPOP","TOT","PC_POP","A","2017",13.441,
"DEU","YNGPOP","TOT","PC_POP","A","2018",13.549,
"GRC","YNGPOP","TOT","PC_POP","A","1970",24.641,
"GRC","YNGPOP","TOT","PC_POP","A","1971",24.931,
"GRC","YNGPOP","TOT","PC_POP","A","1972",24.68,
"GRC","YNGPOP","TOT","PC_POP","A","1973",24.427,
"GRC","YNGPOP","TOT","PC_POP","A","1974",24.167,
"GRC","YNGPOP","TOT","PC_POP","A","1975",23.882,
"GRC","YNGPOP","TOT","PC_POP","A","1976",23.681,
"GRC","YNGPOP","TOT","PC_POP","A","1977",23.563,
"GRC","YNGPOP","TOT","PC_POP","A","1978",23.387,
"GRC","YNGPOP","TOT","PC_POP","A","1979",23.183,
"GRC","YNGPOP","TOT","PC_POP","A","1980",22.813,
"GRC","YNGPOP","TOT","PC_POP","A","1981",22.392,
"GRC","YNGPOP","TOT","PC_POP","A","1982",22.025,
"GRC","YNGPOP","TOT","PC_POP","A","1983",21.644,
"GRC","YNGPOP","TOT","PC_POP","A","1984",21.293,
"GRC","YNGPOP","TOT","PC_POP","A","1985",20.883,
"GRC","YNGPOP","TOT","PC_POP","A","1986",21.245,
"GRC","YNGPOP","TOT","PC_POP","A","1987",20.805,
"GRC","YNGPOP","TOT","PC_POP","A","1988",20.335,
"GRC","YNGPOP","TOT","PC_POP","A","1989",19.815,
"GRC","YNGPOP","TOT","PC_POP","A","1990",19.355,
"GRC","YNGPOP","TOT","PC_POP","A","1991",18.856,
"GRC","YNGPOP","TOT","PC_POP","A","1992",18.284,
"GRC","YNGPOP","TOT","PC_POP","A","1993",17.735,
"GRC","YNGPOP","TOT","PC_POP","A","1994",17.187,
"GRC","YNGPOP","TOT","PC_POP","A","1995",16.633,
"GRC","YNGPOP","TOT","PC_POP","A","1996",16.089,
"GRC","YNGPOP","TOT","PC_POP","A","1997",15.613,
"GRC","YNGPOP","TOT","PC_POP","A","1998",15.199,
"GRC","YNGPOP","TOT","PC_POP","A","1999",14.863,
"GRC","YNGPOP","TOT","PC_POP","A","2000",14.599,
"GRC","YNGPOP","TOT","PC_POP","A","2001",15.086,
"GRC","YNGPOP","TOT","PC_POP","A","2002",15.604,
"GRC","YNGPOP","TOT","PC_POP","A","2003",15.404,
"GRC","YNGPOP","TOT","PC_POP","A","2004",15.185,
"GRC","YNGPOP","TOT","PC_POP","A","2005",14.991,
"GRC","YNGPOP","TOT","PC_POP","A","2006",14.823,
"GRC","YNGPOP","TOT","PC_POP","A","2007",14.69,
"GRC","YNGPOP","TOT","PC_POP","A","2008",14.633,
"GRC","YNGPOP","TOT","PC_POP","A","2009",14.635,
"GRC","YNGPOP","TOT","PC_POP","A","2010",14.638,
"GRC","YNGPOP","TOT","PC_POP","A","2011",14.653,
"GRC","YNGPOP","TOT","PC_POP","A","2012",14.675,
"GRC","YNGPOP","TOT","PC_POP","A","2013",14.663,
"GRC","YNGPOP","TOT","PC_POP","A","2014",14.588,
"GRC","YNGPOP","TOT","PC_POP","A","2015",14.484,
"GRC","YNGPOP","TOT","PC_POP","A","2016",14.437,
"GRC","YNGPOP","TOT","PC_POP","A","2017",14.419,
"GRC","YNGPOP","TOT","PC_POP","A","2018",14.378,
"HUN","YNGPOP","TOT","PC_POP","A","1970",20.812,
"HUN","YNGPOP","TOT","PC_POP","A","1971",20.341,
"HUN","YNGPOP","TOT","PC_POP","A","1972",20.067,
"HUN","YNGPOP","TOT","PC_POP","A","1973",19.96,
"HUN","YNGPOP","TOT","PC_POP","A","1974",20.047,
"HUN","YNGPOP","TOT","PC_POP","A","1975",20.328,
"HUN","YNGPOP","TOT","PC_POP","A","1976",20.659,
"HUN","YNGPOP","TOT","PC_POP","A","1977",21.008,
"HUN","YNGPOP","TOT","PC_POP","A","1978",21.337,
"HUN","YNGPOP","TOT","PC_POP","A","1979",21.672,
"HUN","YNGPOP","TOT","PC_POP","A","1980",21.928,
"HUN","YNGPOP","TOT","PC_POP","A","1981",22.027,
"HUN","YNGPOP","TOT","PC_POP","A","1982",22.01,
"HUN","YNGPOP","TOT","PC_POP","A","1983",21.866,
"HUN","YNGPOP","TOT","PC_POP","A","1984",21.67,
"HUN","YNGPOP","TOT","PC_POP","A","1985",21.491,
"HUN","YNGPOP","TOT","PC_POP","A","1986",21.339,
"HUN","YNGPOP","TOT","PC_POP","A","1987",21.161,
"HUN","YNGPOP","TOT","PC_POP","A","1988",20.932,
"HUN","YNGPOP","TOT","PC_POP","A","1989",20.671,
"HUN","YNGPOP","TOT","PC_POP","A","1990",20.236,
"HUN","YNGPOP","TOT","PC_POP","A","1991",19.698,
"HUN","YNGPOP","TOT","PC_POP","A","1992",19.245,
"HUN","YNGPOP","TOT","PC_POP","A","1993",18.836,
"HUN","YNGPOP","TOT","PC_POP","A","1994",18.472,
"HUN","YNGPOP","TOT","PC_POP","A","1995",18.156,
"HUN","YNGPOP","TOT","PC_POP","A","1996",17.86,
"HUN","YNGPOP","TOT","PC_POP","A","1997",17.576,
"HUN","YNGPOP","TOT","PC_POP","A","1998",17.315,
"HUN","YNGPOP","TOT","PC_POP","A","1999",17.053,
"HUN","YNGPOP","TOT","PC_POP","A","2000",16.753,
"HUN","YNGPOP","TOT","PC_POP","A","2001",16.452,
"HUN","YNGPOP","TOT","PC_POP","A","2002",16.212,
"HUN","YNGPOP","TOT","PC_POP","A","2003",15.992,
"HUN","YNGPOP","TOT","PC_POP","A","2004",15.76,
"HUN","YNGPOP","TOT","PC_POP","A","2005",15.531,
"HUN","YNGPOP","TOT","PC_POP","A","2006",15.306,
"HUN","YNGPOP","TOT","PC_POP","A","2007",15.108,
"HUN","YNGPOP","TOT","PC_POP","A","2008",14.95,
"HUN","YNGPOP","TOT","PC_POP","A","2009",14.814,
"HUN","YNGPOP","TOT","PC_POP","A","2010",14.67,
"HUN","YNGPOP","TOT","PC_POP","A","2011",14.547,
"HUN","YNGPOP","TOT","PC_POP","A","2012",14.471,
"HUN","YNGPOP","TOT","PC_POP","A","2013",14.438,
"HUN","YNGPOP","TOT","PC_POP","A","2014",14.458,
"HUN","YNGPOP","TOT","PC_POP","A","2015",14.486,
"HUN","YNGPOP","TOT","PC_POP","A","2016",14.506,
"HUN","YNGPOP","TOT","PC_POP","A","2017",14.532,
"HUN","YNGPOP","TOT","PC_POP","A","2018",14.56,
"ISL","YNGPOP","TOT","PC_POP","A","1970",32.627,
"ISL","YNGPOP","TOT","PC_POP","A","1971",32.091,
"ISL","YNGPOP","TOT","PC_POP","A","1972",31.598,
"ISL","YNGPOP","TOT","PC_POP","A","1973",31.173,
"ISL","YNGPOP","TOT","PC_POP","A","1974",30.668,
"ISL","YNGPOP","TOT","PC_POP","A","1975",30.06,
"ISL","YNGPOP","TOT","PC_POP","A","1976",29.512,
"ISL","YNGPOP","TOT","PC_POP","A","1977",28.964,
"ISL","YNGPOP","TOT","PC_POP","A","1978",28.371,
"ISL","YNGPOP","TOT","PC_POP","A","1979",27.881,
"ISL","YNGPOP","TOT","PC_POP","A","1980",27.51,
"ISL","YNGPOP","TOT","PC_POP","A","1981",27.157,
"ISL","YNGPOP","TOT","PC_POP","A","1982",26.854,
"ISL","YNGPOP","TOT","PC_POP","A","1983",26.659,
"ISL","YNGPOP","TOT","PC_POP","A","1984",26.457,
"ISL","YNGPOP","TOT","PC_POP","A","1985",26.199,
"ISL","YNGPOP","TOT","PC_POP","A","1986",25.906,
"ISL","YNGPOP","TOT","PC_POP","A","1987",25.548,
"ISL","YNGPOP","TOT","PC_POP","A","1988",25.221,
"ISL","YNGPOP","TOT","PC_POP","A","1989",25.047,
"ISL","YNGPOP","TOT","PC_POP","A","1990",24.949,
"ISL","YNGPOP","TOT","PC_POP","A","1991",24.826,
"ISL","YNGPOP","TOT","PC_POP","A","1992",24.807,
"ISL","YNGPOP","TOT","PC_POP","A","1993",24.847,
"ISL","YNGPOP","TOT","PC_POP","A","1994",24.707,
"ISL","YNGPOP","TOT","PC_POP","A","1995",24.421,
"ISL","YNGPOP","TOT","PC_POP","A","1996",24.136,
"ISL","YNGPOP","TOT","PC_POP","A","1997",23.859,
"ISL","YNGPOP","TOT","PC_POP","A","1998",23.587,
"ISL","YNGPOP","TOT","PC_POP","A","1999",23.395,
"ISL","YNGPOP","TOT","PC_POP","A","2000",23.283,
"ISL","YNGPOP","TOT","PC_POP","A","2001",23.179,
"ISL","YNGPOP","TOT","PC_POP","A","2002",23.022,
"ISL","YNGPOP","TOT","PC_POP","A","2003",22.777,
"ISL","YNGPOP","TOT","PC_POP","A","2004",22.478,
"ISL","YNGPOP","TOT","PC_POP","A","2005",22.057,
"ISL","YNGPOP","TOT","PC_POP","A","2006",21.531,
"ISL","YNGPOP","TOT","PC_POP","A","2007",21.095,
"ISL","YNGPOP","TOT","PC_POP","A","2008",20.882,
"ISL","YNGPOP","TOT","PC_POP","A","2009",20.891,
"ISL","YNGPOP","TOT","PC_POP","A","2010",20.923,
"ISL","YNGPOP","TOT","PC_POP","A","2011",20.827,
"ISL","YNGPOP","TOT","PC_POP","A","2012",20.696,
"ISL","YNGPOP","TOT","PC_POP","A","2013",20.583,
"ISL","YNGPOP","TOT","PC_POP","A","2014",20.436,
"ISL","YNGPOP","TOT","PC_POP","A","2015",20.184,
"ISL","YNGPOP","TOT","PC_POP","A","2016",19.878,
"ISL","YNGPOP","TOT","PC_POP","A","2017",19.543,
"ISL","YNGPOP","TOT","PC_POP","A","2018",19.168,
"IRL","YNGPOP","TOT","PC_POP","A","1970",31.228,
"IRL","YNGPOP","TOT","PC_POP","A","1971",31.267,
"IRL","YNGPOP","TOT","PC_POP","A","1972",31.183,
"IRL","YNGPOP","TOT","PC_POP","A","1973",31.093,
"IRL","YNGPOP","TOT","PC_POP","A","1974",31.013,
"IRL","YNGPOP","TOT","PC_POP","A","1975",30.93,
"IRL","YNGPOP","TOT","PC_POP","A","1976",30.838,
"IRL","YNGPOP","TOT","PC_POP","A","1977",30.747,
"IRL","YNGPOP","TOT","PC_POP","A","1978",30.661,
"IRL","YNGPOP","TOT","PC_POP","A","1979",30.577,
"IRL","YNGPOP","TOT","PC_POP","A","1980",30.444,
"IRL","YNGPOP","TOT","PC_POP","A","1981",30.31,
"IRL","YNGPOP","TOT","PC_POP","A","1982",30.04,
"IRL","YNGPOP","TOT","PC_POP","A","1983",29.766,
"IRL","YNGPOP","TOT","PC_POP","A","1984",29.487,
"IRL","YNGPOP","TOT","PC_POP","A","1985",29.218,
"IRL","YNGPOP","TOT","PC_POP","A","1986",28.944,
"IRL","YNGPOP","TOT","PC_POP","A","1987",28.603,
"IRL","YNGPOP","TOT","PC_POP","A","1988",28.15,
"IRL","YNGPOP","TOT","PC_POP","A","1989",27.739,
"IRL","YNGPOP","TOT","PC_POP","A","1990",27.229,
"IRL","YNGPOP","TOT","PC_POP","A","1991",26.676,
"IRL","YNGPOP","TOT","PC_POP","A","1992",26.189,
"IRL","YNGPOP","TOT","PC_POP","A","1993",25.657,
"IRL","YNGPOP","TOT","PC_POP","A","1994",25.056,
"IRL","YNGPOP","TOT","PC_POP","A","1995",24.38,
"IRL","YNGPOP","TOT","PC_POP","A","1996",23.701,
"IRL","YNGPOP","TOT","PC_POP","A","1997",23.087,
"IRL","YNGPOP","TOT","PC_POP","A","1998",22.57,
"IRL","YNGPOP","TOT","PC_POP","A","1999",22.198,
"IRL","YNGPOP","TOT","PC_POP","A","2000",21.85,
"IRL","YNGPOP","TOT","PC_POP","A","2001",21.51,
"IRL","YNGPOP","TOT","PC_POP","A","2002",21.123,
"IRL","YNGPOP","TOT","PC_POP","A","2003",20.973,
"IRL","YNGPOP","TOT","PC_POP","A","2004",20.86,
"IRL","YNGPOP","TOT","PC_POP","A","2005",20.646,
"IRL","YNGPOP","TOT","PC_POP","A","2006",20.436,
"IRL","YNGPOP","TOT","PC_POP","A","2007",20.206,
"IRL","YNGPOP","TOT","PC_POP","A","2008",20.365,
"IRL","YNGPOP","TOT","PC_POP","A","2009",20.655,
"IRL","YNGPOP","TOT","PC_POP","A","2010",21.026,
"IRL","YNGPOP","TOT","PC_POP","A","2011",21.35,
"IRL","YNGPOP","TOT","PC_POP","A","2012",21.508,
"IRL","YNGPOP","TOT","PC_POP","A","2013",21.538,
"IRL","YNGPOP","TOT","PC_POP","A","2014",21.473,
"IRL","YNGPOP","TOT","PC_POP","A","2015",21.368,
"IRL","YNGPOP","TOT","PC_POP","A","2016",21.215,
"IRL","YNGPOP","TOT","PC_POP","A","2017",21.013,
"IRL","YNGPOP","TOT","PC_POP","A","2018",20.769,
"ITA","YNGPOP","TOT","PC_POP","A","1970",24.572,
"ITA","YNGPOP","TOT","PC_POP","A","1971",24.491,
"ITA","YNGPOP","TOT","PC_POP","A","1972",24.426,
"ITA","YNGPOP","TOT","PC_POP","A","1973",24.412,
"ITA","YNGPOP","TOT","PC_POP","A","1974",24.373,
"ITA","YNGPOP","TOT","PC_POP","A","1975",24.236,
"ITA","YNGPOP","TOT","PC_POP","A","1976",24.014,
"ITA","YNGPOP","TOT","PC_POP","A","1977",23.736,
"ITA","YNGPOP","TOT","PC_POP","A","1978",23.361,
"ITA","YNGPOP","TOT","PC_POP","A","1979",22.856,
"ITA","YNGPOP","TOT","PC_POP","A","1980",22.274,
"ITA","YNGPOP","TOT","PC_POP","A","1981",21.653,
"ITA","YNGPOP","TOT","PC_POP","A","1982",21.053,
"ITA","YNGPOP","TOT","PC_POP","A","1983",20.51,
"ITA","YNGPOP","TOT","PC_POP","A","1984",19.943,
"ITA","YNGPOP","TOT","PC_POP","A","1985",19.373,
"ITA","YNGPOP","TOT","PC_POP","A","1986",18.795,
"ITA","YNGPOP","TOT","PC_POP","A","1987",18.196,
"ITA","YNGPOP","TOT","PC_POP","A","1988",17.629,
"ITA","YNGPOP","TOT","PC_POP","A","1989",17.075,
"ITA","YNGPOP","TOT","PC_POP","A","1990",16.551,
"ITA","YNGPOP","TOT","PC_POP","A","1991",15.859,
"ITA","YNGPOP","TOT","PC_POP","A","1992",15.293,
"ITA","YNGPOP","TOT","PC_POP","A","1993",15.06,
"ITA","YNGPOP","TOT","PC_POP","A","1994",14.856,
"ITA","YNGPOP","TOT","PC_POP","A","1995",14.694,
"ITA","YNGPOP","TOT","PC_POP","A","1996",14.57,
"ITA","YNGPOP","TOT","PC_POP","A","1997",14.474,
"ITA","YNGPOP","TOT","PC_POP","A","1998",14.394,
"ITA","YNGPOP","TOT","PC_POP","A","1999",14.333,
"ITA","YNGPOP","TOT","PC_POP","A","2000",14.283,
"ITA","YNGPOP","TOT","PC_POP","A","2001",14.233,
"ITA","YNGPOP","TOT","PC_POP","A","2002",14.213,
"ITA","YNGPOP","TOT","PC_POP","A","2003",14.187,
"ITA","YNGPOP","TOT","PC_POP","A","2004",14.144,
"ITA","YNGPOP","TOT","PC_POP","A","2005",14.128,
"ITA","YNGPOP","TOT","PC_POP","A","2006",14.119,
"ITA","YNGPOP","TOT","PC_POP","A","2007",14.096,
"ITA","YNGPOP","TOT","PC_POP","A","2008",14.083,
"ITA","YNGPOP","TOT","PC_POP","A","2009",14.091,
"ITA","YNGPOP","TOT","PC_POP","A","2010",14.082,
"ITA","YNGPOP","TOT","PC_POP","A","2011",14.043,
"ITA","YNGPOP","TOT","PC_POP","A","2012",14.002,
"ITA","YNGPOP","TOT","PC_POP","A","2013",13.943,
"ITA","YNGPOP","TOT","PC_POP","A","2014",13.844,
"ITA","YNGPOP","TOT","PC_POP","A","2015",13.72,
"ITA","YNGPOP","TOT","PC_POP","A","2016",13.578,
"ITA","YNGPOP","TOT","PC_POP","A","2017",13.432,
"ITA","YNGPOP","TOT","PC_POP","A","2018",13.278,
"JPN","YNGPOP","TOT","PC_POP","A","1970",24.032,
"JPN","YNGPOP","TOT","PC_POP","A","1971",24.1,
"JPN","YNGPOP","TOT","PC_POP","A","1972",24.196,
"JPN","YNGPOP","TOT","PC_POP","A","1973",24.329,
"JPN","YNGPOP","TOT","PC_POP","A","1974",24.401,
"JPN","YNGPOP","TOT","PC_POP","A","1975",24.327,
"JPN","YNGPOP","TOT","PC_POP","A","1976",24.31,
"JPN","YNGPOP","TOT","PC_POP","A","1977",24.221,
"JPN","YNGPOP","TOT","PC_POP","A","1978",24.057,
"JPN","YNGPOP","TOT","PC_POP","A","1979",23.82,
"JPN","YNGPOP","TOT","PC_POP","A","1980",23.513,
"JPN","YNGPOP","TOT","PC_POP","A","1981",23.415,
"JPN","YNGPOP","TOT","PC_POP","A","1982",22.961,
"JPN","YNGPOP","TOT","PC_POP","A","1983",22.519,
"JPN","YNGPOP","TOT","PC_POP","A","1984",22.043,
"JPN","YNGPOP","TOT","PC_POP","A","1985",21.514,
"JPN","YNGPOP","TOT","PC_POP","A","1986",20.903,
"JPN","YNGPOP","TOT","PC_POP","A","1987",20.245,
"JPN","YNGPOP","TOT","PC_POP","A","1988",19.534,
"JPN","YNGPOP","TOT","PC_POP","A","1989",18.823,
"JPN","YNGPOP","TOT","PC_POP","A","1990",18.24,
"JPN","YNGPOP","TOT","PC_POP","A","1991",17.659,
"JPN","YNGPOP","TOT","PC_POP","A","1992",17.167,
"JPN","YNGPOP","TOT","PC_POP","A","1993",16.704,
"JPN","YNGPOP","TOT","PC_POP","A","1994",16.328,
"JPN","YNGPOP","TOT","PC_POP","A","1995",15.955,
"JPN","YNGPOP","TOT","PC_POP","A","1996",15.641,
"JPN","YNGPOP","TOT","PC_POP","A","1997",15.35,
"JPN","YNGPOP","TOT","PC_POP","A","1998",15.068,
"JPN","YNGPOP","TOT","PC_POP","A","1999",14.794,
"JPN","YNGPOP","TOT","PC_POP","A","2000",14.58,
"JPN","YNGPOP","TOT","PC_POP","A","2001",14.363,
"JPN","YNGPOP","TOT","PC_POP","A","2002",14.205,
"JPN","YNGPOP","TOT","PC_POP","A","2003",14.03,
"JPN","YNGPOP","TOT","PC_POP","A","2004",13.889,
"JPN","YNGPOP","TOT","PC_POP","A","2005",13.763,
"JPN","YNGPOP","TOT","PC_POP","A","2006",13.645,
"JPN","YNGPOP","TOT","PC_POP","A","2007",13.534,
"JPN","YNGPOP","TOT","PC_POP","A","2008",13.451,
"JPN","YNGPOP","TOT","PC_POP","A","2009",13.341,
"JPN","YNGPOP","TOT","PC_POP","A","2010",13.15,
"JPN","YNGPOP","TOT","PC_POP","A","2011",13.072,
"JPN","YNGPOP","TOT","PC_POP","A","2012",12.977,
"JPN","YNGPOP","TOT","PC_POP","A","2013",12.876,
"JPN","YNGPOP","TOT","PC_POP","A","2014",12.774,
"JPN","YNGPOP","TOT","PC_POP","A","2015",12.546,
"JPN","YNGPOP","TOT","PC_POP","A","2016",12.432,
"JPN","YNGPOP","TOT","PC_POP","A","2017",12.306,
"JPN","YNGPOP","TOT","PC_POP","A","2018",12.191,
"KOR","YNGPOP","TOT","PC_POP","A","1970",42.522,
"KOR","YNGPOP","TOT","PC_POP","A","1971",41.858,
"KOR","YNGPOP","TOT","PC_POP","A","1972",41.362,
"KOR","YNGPOP","TOT","PC_POP","A","1973",40.61,
"KOR","YNGPOP","TOT","PC_POP","A","1974",39.75,
"KOR","YNGPOP","TOT","PC_POP","A","1975",38.589,
"KOR","YNGPOP","TOT","PC_POP","A","1976",37.477,
"KOR","YNGPOP","TOT","PC_POP","A","1977",36.453,
"KOR","YNGPOP","TOT","PC_POP","A","1978",35.478,
"KOR","YNGPOP","TOT","PC_POP","A","1979",34.649,
"KOR","YNGPOP","TOT","PC_POP","A","1980",33.97,
"KOR","YNGPOP","TOT","PC_POP","A","1981",33.378,
"KOR","YNGPOP","TOT","PC_POP","A","1982",32.768,
"KOR","YNGPOP","TOT","PC_POP","A","1983",32.074,
"KOR","YNGPOP","TOT","PC_POP","A","1984",31.163,
"KOR","YNGPOP","TOT","PC_POP","A","1985",30.154,
"KOR","YNGPOP","TOT","PC_POP","A","1986",29.189,
"KOR","YNGPOP","TOT","PC_POP","A","1987",28.222,
"KOR","YNGPOP","TOT","PC_POP","A","1988",27.331,
"KOR","YNGPOP","TOT","PC_POP","A","1989",26.529,
"KOR","YNGPOP","TOT","PC_POP","A","1990",25.598,
"KOR","YNGPOP","TOT","PC_POP","A","1991",25.08,
"KOR","YNGPOP","TOT","PC_POP","A","1992",24.667,
"KOR","YNGPOP","TOT","PC_POP","A","1993",24.289,
"KOR","YNGPOP","TOT","PC_POP","A","1994",23.864,
"KOR","YNGPOP","TOT","PC_POP","A","1995",23.367,
"KOR","YNGPOP","TOT","PC_POP","A","1996",22.852,
"KOR","YNGPOP","TOT","PC_POP","A","1997",22.268,
"KOR","YNGPOP","TOT","PC_POP","A","1998",21.802,
"KOR","YNGPOP","TOT","PC_POP","A","1999",21.393,
"KOR","YNGPOP","TOT","PC_POP","A","2000",21.084,
"KOR","YNGPOP","TOT","PC_POP","A","2001",20.799,
"KOR","YNGPOP","TOT","PC_POP","A","2002",20.427,
"KOR","YNGPOP","TOT","PC_POP","A","2003",20.013,
"KOR","YNGPOP","TOT","PC_POP","A","2004",19.613,
"KOR","YNGPOP","TOT","PC_POP","A","2005",19.142,
"KOR","YNGPOP","TOT","PC_POP","A","2006",18.538,
"KOR","YNGPOP","TOT","PC_POP","A","2007",17.9,
"KOR","YNGPOP","TOT","PC_POP","A","2008",17.284,
"KOR","YNGPOP","TOT","PC_POP","A","2009",16.69,
"KOR","YNGPOP","TOT","PC_POP","A","2010",16.102,
"KOR","YNGPOP","TOT","PC_POP","A","2011",15.563,
"KOR","YNGPOP","TOT","PC_POP","A","2012",15.094,
"KOR","YNGPOP","TOT","PC_POP","A","2013",14.659,
"KOR","YNGPOP","TOT","PC_POP","A","2014",14.215,
"KOR","YNGPOP","TOT","PC_POP","A","2015",13.78,
"KOR","YNGPOP","TOT","PC_POP","A","2016",13.379,
"KOR","YNGPOP","TOT","PC_POP","A","2017",13.123,
"KOR","YNGPOP","TOT","PC_POP","A","2018",12.939,
"LUX","YNGPOP","TOT","PC_POP","A","1970",22.113,
"LUX","YNGPOP","TOT","PC_POP","A","1971",21.918,
"LUX","YNGPOP","TOT","PC_POP","A","1972",21.516,
"LUX","YNGPOP","TOT","PC_POP","A","1973",21.045,
"LUX","YNGPOP","TOT","PC_POP","A","1974",20.49,
"LUX","YNGPOP","TOT","PC_POP","A","1975",19.984,
"LUX","YNGPOP","TOT","PC_POP","A","1976",19.573,
"LUX","YNGPOP","TOT","PC_POP","A","1977",19.158,
"LUX","YNGPOP","TOT","PC_POP","A","1978",18.734,
"LUX","YNGPOP","TOT","PC_POP","A","1979",18.745,
"LUX","YNGPOP","TOT","PC_POP","A","1980",18.766,
"LUX","YNGPOP","TOT","PC_POP","A","1981",18.433,
"LUX","YNGPOP","TOT","PC_POP","A","1982",18.121,
"LUX","YNGPOP","TOT","PC_POP","A","1983",17.775,
"LUX","YNGPOP","TOT","PC_POP","A","1984",17.46,
"LUX","YNGPOP","TOT","PC_POP","A","1985",17.2,
"LUX","YNGPOP","TOT","PC_POP","A","1986",16.999,
"LUX","YNGPOP","TOT","PC_POP","A","1987",16.911,
"LUX","YNGPOP","TOT","PC_POP","A","1988",16.989,
"LUX","YNGPOP","TOT","PC_POP","A","1989",17.162,
"LUX","YNGPOP","TOT","PC_POP","A","1990",17.353,
"LUX","YNGPOP","TOT","PC_POP","A","1991",17.567,
"LUX","YNGPOP","TOT","PC_POP","A","1992",17.786,
"LUX","YNGPOP","TOT","PC_POP","A","1993",18.023,
"LUX","YNGPOP","TOT","PC_POP","A","1994",18.242,
"LUX","YNGPOP","TOT","PC_POP","A","1995",18.41,
"LUX","YNGPOP","TOT","PC_POP","A","1996",18.529,
"LUX","YNGPOP","TOT","PC_POP","A","1997",18.648,
"LUX","YNGPOP","TOT","PC_POP","A","1998",18.767,
"LUX","YNGPOP","TOT","PC_POP","A","1999",18.877,
"LUX","YNGPOP","TOT","PC_POP","A","2000",18.933,
"LUX","YNGPOP","TOT","PC_POP","A","2001",18.92,
"LUX","YNGPOP","TOT","PC_POP","A","2002",18.873,
"LUX","YNGPOP","TOT","PC_POP","A","2003",18.779,
"LUX","YNGPOP","TOT","PC_POP","A","2004",18.664,
"LUX","YNGPOP","TOT","PC_POP","A","2005",18.524,
"LUX","YNGPOP","TOT","PC_POP","A","2006",18.385,
"LUX","YNGPOP","TOT","PC_POP","A","2007",18.239,
"LUX","YNGPOP","TOT","PC_POP","A","2008",18.051,
"LUX","YNGPOP","TOT","PC_POP","A","2009",17.85,
"LUX","YNGPOP","TOT","PC_POP","A","2010",17.669,
"LUX","YNGPOP","TOT","PC_POP","A","2011",17.365,
"LUX","YNGPOP","TOT","PC_POP","A","2012",17.065,
"LUX","YNGPOP","TOT","PC_POP","A","2013",16.912,
"LUX","YNGPOP","TOT","PC_POP","A","2014",16.744,
"LUX","YNGPOP","TOT","PC_POP","A","2015",16.559,
"LUX","YNGPOP","TOT","PC_POP","A","2016",16.352,
"LUX","YNGPOP","TOT","PC_POP","A","2017",16.186,
"LUX","YNGPOP","TOT","PC_POP","A","2018",16.098,
"MEX","YNGPOP","TOT","PC_POP","A","1970",47.472,
"MEX","YNGPOP","TOT","PC_POP","A","1971",47.412,
"MEX","YNGPOP","TOT","PC_POP","A","1972",47.317,
"MEX","YNGPOP","TOT","PC_POP","A","1973",47.181,
"MEX","YNGPOP","TOT","PC_POP","A","1974",46.995,
"MEX","YNGPOP","TOT","PC_POP","A","1975",46.76,
"MEX","YNGPOP","TOT","PC_POP","A","1976",46.474,
"MEX","YNGPOP","TOT","PC_POP","A","1977",46.141,
"MEX","YNGPOP","TOT","PC_POP","A","1978",45.766,
"MEX","YNGPOP","TOT","PC_POP","A","1979",45.359,
"MEX","YNGPOP","TOT","PC_POP","A","1980",44.927,
"MEX","YNGPOP","TOT","PC_POP","A","1981",44.472,
"MEX","YNGPOP","TOT","PC_POP","A","1982",43.99,
"MEX","YNGPOP","TOT","PC_POP","A","1983",43.481,
"MEX","YNGPOP","TOT","PC_POP","A","1984",42.945,
"MEX","YNGPOP","TOT","PC_POP","A","1985",42.386,
"MEX","YNGPOP","TOT","PC_POP","A","1986",41.804,
"MEX","YNGPOP","TOT","PC_POP","A","1987",41.203,
"MEX","YNGPOP","TOT","PC_POP","A","1988",40.596,
"MEX","YNGPOP","TOT","PC_POP","A","1989",39.991,
"MEX","YNGPOP","TOT","PC_POP","A","1990",39.392,
"MEX","YNGPOP","TOT","PC_POP","A","1991",38.803,
"MEX","YNGPOP","TOT","PC_POP","A","1992",38.235,
"MEX","YNGPOP","TOT","PC_POP","A","1993",37.695,
"MEX","YNGPOP","TOT","PC_POP","A","1994",37.173,
"MEX","YNGPOP","TOT","PC_POP","A","1995",36.668,
"MEX","YNGPOP","TOT","PC_POP","A","1996",36.177,
"MEX","YNGPOP","TOT","PC_POP","A","1997",35.693,
"MEX","YNGPOP","TOT","PC_POP","A","1998",35.203,
"MEX","YNGPOP","TOT","PC_POP","A","1999",34.714,
"MEX","YNGPOP","TOT","PC_POP","A","2000",34.246,
"MEX","YNGPOP","TOT","PC_POP","A","2001",33.772,
"MEX","YNGPOP","TOT","PC_POP","A","2002",33.287,
"MEX","YNGPOP","TOT","PC_POP","A","2003",32.807,
"MEX","YNGPOP","TOT","PC_POP","A","2004",32.339,
"MEX","YNGPOP","TOT","PC_POP","A","2005",31.882,
